streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/omitted,sum/sender
5,66.000008,67.000009,1.0000009536743164,137392,1099134.951783226,false,false,66.000008,67.000009,1.0000009536743164,137392,1099134.951783226,false,false
5,67.000009,68.000008,0.9999989867210388,137508,1100065.1146728366,false,false,67.000009,68.000008,0.9999989867210388,137508,1100065.1146728366,false,false
5,68.000008,69.000008,1,137600,1100800,false,false,68.000008,69.000008,1,137600,1100800,false,false
5,69.000008,70.000007,0.9999989867210388,137457,1099657.1142594183,false,false,69.000008,70.000007,0.9999989867210388,137457,1099657.1142594183,false,false
5,70.000007,71.00001,1.0000029802322388,137165,1097316.7297413058,false,false,70.000007,71.00001,1.0000029802322388,137165,1097316.7297413058,false,false
5,71.00001,72.000009,0.9999989867210388,135401,1083209.0975929892,false,false,71.00001,72.000009,0.9999989867210388,135401,1083209.0975929892,false,false
5,72.000009,73.000008,0.9999989867210388,136771,1094169.1086985378,false,false,72.000009,73.000008,0.9999989867210388,136771,1094169.1086985378,false,false
5,73.000008,74.000011,1.0000029802322388,137366,1098924.7249491068,false,false,73.000008,74.000011,1.0000029802322388,137366,1098924.7249491068,false,false
5,74.000011,75.000005,0.9999939799308777,137484,1099878.6213453268,false,false,74.000011,75.000005,0.9999939799308777,137484,1099878.6213453268,false,false
5,75.000005,76.000006,1.0000009536743164,137407,1099254.9516687854,false,false,75.000005,76.000006,1.0000009536743164,137407,1099254.9516687854,false,false
