streams/0/socket,streams/0/start,streams/0/end,streams/0/seconds,streams/0/bytes,streams/0/bits_per_second,streams/0/retransmits,streams/0/snd_cwnd,streams/0/rtt,streams/0/rttvar,streams/0/pmtu,streams/0/omitted,streams/0/sender,sum/start,sum/end,sum/seconds,sum/bytes,sum/bits_per_second,sum/retransmits,sum/omitted,sum/sender
5,68.000004,69.000122,1.0001180171966553,300463620,2403425314.4820147,0,166440,261,48,1500,false,true,68.000004,69.000122,1.0001180171966553,300463620,2403425314.4820147,0,false,true
5,69.000122,70.000061,0.9999390244483948,312039632,2496469279.5913887,0,166440,239,65,1500,false,true,69.000122,70.000061,0.9999390244483948,312039632,2496469279.5913887,0,false,true
5,70.000061,71.000137,1.0000760555267334,288985100,2311704982.059937,0,166440,191,52,1500,false,true,70.000061,71.000137,1.0000760555267334,288985100,2311704982.059937,0,false,true
5,71.000137,72.00013,0.9999930262565613,277325540,2218619792.085218,0,166440,158,29,1500,false,true,71.000137,72.00013,0.9999930262565613,277325540,2218619792.085218,0,false,true
5,72.00013,73.000037,0.9999070167541504,282381520,2259262233.5356994,0,166440,333,269,1500,false,true,72.00013,73.000037,0.9999070167541504,282381520,2259262233.5356994,0,false,true
5,73.000037,74.000148,1.0001109838485718,279479040,2235584206.260983,0,166440,265,52,1500,false,true,73.000037,74.000148,1.0001109838485718,279479040,2235584206.260983,0,false,true
5,74.000148,75.000138,0.9999899864196777,262763500,2102129049.8380883,0,166440,141,29,1500,false,true,74.000148,75.000138,0.9999899864196777,262763500,2102129049.8380883,0,false,true
5,75.000138,76.000101,0.9999629855155945,278718380,2229829575.9920673,0,166440,176,50,1500,false,true,75.000138,76.000101,0.9999629855155945,278718380,2229829575.9920673,0,false,true
5,76.000101,77.000057,0.9999560117721558,271796520,2174467810.9855094,0,166440,274,76,1500,false,true,76.000101,77.000057,0.9999560117721558,271796520,2174467810.9855094,0,false,true
5,77.000057,78.000045,0.9999880194664001,279572480,2236606635.740949,0,166440,172,38,1500,false,true,77.000057,78.000045,0.9999880194664001,279572480,2236606635.740949,0,false,true
5,78.000045,79.000024,0.9999790191650391,300005180,2400091795.9298615,0,166440,218,56,1500,false,true,78.000045,79.000024,0.9999790191650391,300005180,2400091795.9298615,0,false,true
5,79.000024,80.000047,1.0000230073928833,272358620,2178818831.059132,0,166440,200,43,1500,false,true,79.000024,80.000047,1.0000230073928833,272358620,2178818831.059132,0,false,true
5,80.000047,81.000059,1.0000120401382446,285357000,2282828514.4290977,0,166440,184,30,1500,false,true,80.000047,81.000059,1.0000120401382446,285357000,2282828514.4290977,0,false,true
5,81.000059,82.000027,0.9999679923057556,287145500,2297237529.276444,0,166440,168,34,1500,false,true,81.000059,82.000027,0.9999679923057556,287145500,2297237529.276444,0,false,true
5,82.000027,83.000035,1.0000079870224,268702780,2149605071.0561466,0,166440,176,57,1500,false,true,82.000027,83.000035,1.0000079870224,268702780,2149605071.0561466,0,false,true
5,83.000035,84.00006,1.0000250339508057,299705880,2397587018.9245157,0,166440,223,32,1500,false,true,83.000035,84.00006,1.0000250339508057,299705880,2397587018.9245157,0,false,true
5,84.00006,85.00007,1.0000100135803223,271208140,2169643394.1016026,0,166440,366,36,1500,false,true,84.00006,85.00007,1.0000100135803223,271208140,2169643394.1016026,0,false,true
5,85.00007,86.00006,0.9999899864196777,288319340,2306577817.102241,0,166440,215,76,1500,false,true,85.00007,86.00006,0.9999899864196777,288319340,2306577817.102241,0,false,true
5,86.00006,87.000128,1.000067949295044,300116140,2400765989.6434383,0,166440,205,37,1500,false,true,86.00006,87.000128,1.000067949295044,300116140,2400765989.6434383,0,false,true
5,87.000128,88.000143,1.0000150203704834,306051040,2448371544.55232,0,166440,212,66,1500,false,true,87.000128,88.000143,1.0000150203704834,306051040,2448371544.55232,0,false,true
5,88.000143,89.000036,0.9998930096626282,319026060,2552481570.8644023,0,166440,171,16,1500,false,true,88.000143,89.000036,0.9998930096626282,319026060,2552481570.8644023,0,false,true
